;Unnamed: 0;img_artiste;url_img_taille_adaptee;url_redir;url_img_secours;artiste;lieu;even_streaming;titre;loc;icone_epingle;url_even;url_artiste;txt_watch_live;est_plus;txt_redir;RSVP;RSVP_int;horaire_debut;horaire_fin;fuseau;regle_affichage;locale;latitude;longitude;weekend_vdd_soir;artiste_provenance
622;622;https://photos.bandsintown.com/thumb/15939024.jpeg;https://media.bandsintown.com/110x110/15939024.webp;https://www.bandsintown.com/e/104928330-carr-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;CARR;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104928330-carr-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/376045-carr?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;13;13;2024-10-19 12:00:00;2024-10-19T23:00:00;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
623;623;https://photos.bandsintown.com/thumb/15916860.jpeg;https://media.bandsintown.com/110x110/15916860.webp;https://www.bandsintown.com/e/104915531-jimmy-eat-world-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Jimmy Eat World;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104915531-jimmy-eat-world-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/98-jimmy-eat-world?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;191;191;2024-10-19 12:00:00;;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
624;624;https://photos.bandsintown.com/thumb/17489807.jpeg;https://media.bandsintown.com/110x110/17489807.webp;https://www.bandsintown.com/e/105693794-john-michael-ferrari-singer-songwriter-at-wheeler-springs-plaza?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;John Michael Ferrari Singer Songwriter;Wheeler Springs Plaza;False;White Cane Day Celebrated in Pahrump Oct 19th with John Michael Ferrari & Friends;Pahrump, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105693794-john-michael-ferrari-singer-songwriter-at-wheeler-springs-plaza?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15304382-john-michael-ferrari-singer-songwriter?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-19 13:00:00;2024-10-19T14:00:00;America/Los_Angeles;datetime;en;;;1;
625;625;https://photos.bandsintown.com/thumb/17604547.jpeg;https://media.bandsintown.com/110x110/17604547.webp;https://www.bandsintown.com/e/105738174-rvshvd-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;RVSHVD;Downtown Las Vegas Events Center;False;Giddy Up Music Festival 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105738174-rvshvd-at-downtown-las-vegas-events-center?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15500429-rvshvd?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;5;5;2024-10-19 13:00:00;2024-10-19T22:00:00;America/Los_Angeles;datetime;en;36.1687163;-115.14464085;1;
626;626;https://photos.bandsintown.com/thumb/14110751.jpeg;https://media.bandsintown.com/110x110/14110751.webp;https://www.bandsintown.com/e/105849423-marshmello-at-encore-beach-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Marshmello;Encore Beach Club;False;Marshmello @ Encore Beach Club Las Vegas;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105849423-marshmello-at-encore-beach-club?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/5585634-marshmello?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;17;17;2024-10-19 15:00:00;2024-10-19T17:00:00;America/Los_Angeles;datetime;en;36.1293546;-115.1657586;1;
627;627;https://photos.bandsintown.com/thumb/15916845.jpeg;https://media.bandsintown.com/110x110/15916845.webp;https://www.bandsintown.com/e/104915517-story-of-the-year-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Story of the Year;Las Vegas Festival Grounds;False;When We Were Young 2024;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/104915517-story-of-the-year-at-las-vegas-festival-grounds?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/255-story-of-the-year?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;78;78;2024-10-19 16:00:00;2024-10-19T23:00:00;America/Los_Angeles;datetime;en;36.1420022;-115.16235229022962;1;
628;628;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.webp;https://www.bandsintown.com/e/1030005215-paranormal-at-imagine-showroom-at-horseshoe-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/03.png;Paranormal;Imagine Showroom at Horseshoe Las Vegas;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030005215-paranormal-at-imagine-showroom-at-horseshoe-las-vegas?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/319616-paranormal?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 16:00:00;;America/Los_Angeles;datetime;en;;;1;
629;629;https://photos.bandsintown.com/thumb/18388834.jpeg;https://media.bandsintown.com/110x110/18388834.webp;https://www.bandsintown.com/e/106009291-travis-emmons-at-scotch-80-prime?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Travis Emmons;Scotch 80 Prime;False;Vinyl Weekends;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106009291-travis-emmons-at-scotch-80-prime?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1001430-travis-emmons?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 17:00:00;2024-10-19T22:00:00;America/Los_Angeles;datetime;en;;;1;
630;630;https://photos.bandsintown.com/thumb/11023825.jpeg;https://media.bandsintown.com/110x110/11023825.webp;https://www.bandsintown.com/e/105306151-stefan-heuer-music-at-private-event?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Stefan Heuer Music;Private Event;False;Private Event;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105306151-stefan-heuer-music-at-private-event?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/3441179-stefan-heuer-music?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 17:00:00;2024-10-19T19:30:00;America/Los_Angeles;datetime;en;14.6399633;120.9730148;1;
631;631;https://photos.bandsintown.com/thumb/9617069.jpeg;https://media.bandsintown.com/110x110/9617069.webp;https://www.bandsintown.com/e/105919047-the-slocan-ramblers-at-henderson-mini-bluegrass-festival?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/01.png;The Slocan Ramblers;Henderson Mini-Bluegrass Festival;False;Henderson's Mini-Bluegrass Festival 2024;Henderson, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105919047-the-slocan-ramblers-at-henderson-mini-bluegrass-festival?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2537535-the-slocan-ramblers?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-19 17:30:00;2024-10-19T18:30:00;America/Los_Angeles;datetime;en;;;1;
632;632;https://photos.bandsintown.com/thumb/18226080.jpeg;https://media.bandsintown.com/110x110/18226080.webp;https://www.bandsintown.com/e/105954019-los-emptys-at-la-palma?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/07.png;Los Emptys;La Palma;False;Dia De Los Emptys 3;East Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105954019-los-emptys-at-la-palma?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15544351-los-emptys?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;2;2;2024-10-19 17:30:00;2024-10-19T23:00:00;America/Los_Angeles;datetime;en;28.6551163;-17.857268565579673;1;
633;633;https://photos.bandsintown.com/thumb/18218321.jpeg;https://media.bandsintown.com/110x110/18218321.webp;https://www.bandsintown.com/e/105951344-dan-fester-one-man-rock-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Dan Fester - ONE MAN ROCK BAND;Carnaval Court;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105951344-dan-fester-one-man-rock-band-at-carnaval-court?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/1326157-dan-fester-one-man-rock-band?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 17:30:00;2024-10-19T19:30:00;America/Los_Angeles;datetime;en;36.11874;-115.1718204;1;
634;634;https://photos.bandsintown.com/thumb/18100053.jpeg;https://media.bandsintown.com/110x110/18100053.webp;https://www.bandsintown.com/e/105915846-tropa-magica-at-la-palma?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/06.png;Tropa Magica;La Palma;False;;East Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105915846-tropa-magica-at-la-palma?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15170855-tropa-magica?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;3;3;2024-10-19 17:30:00;;America/Los_Angeles;datetime;en;28.6551163;-17.857268565579673;1;
635;635;https://photos.bandsintown.com/thumb/18402025.jpeg;https://media.bandsintown.com/110x110/18402025.webp;https://www.bandsintown.com/e/106015380-scoundrel-of-the-sage-at-11th-street-records?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Scoundrel of the Sage;11th Street Records;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/106015380-scoundrel-of-the-sage-at-11th-street-records?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/15556709-scoundrel-of-the-sage?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 18:00:00;2024-10-19T19:30:00;America/Los_Angeles;datetime;en;36.1662747;-115.1344071;1;
636;636;https://photos.bandsintown.com/thumb/16213469.jpeg;https://media.bandsintown.com/110x110/16213469.webp;https://www.bandsintown.com/e/105968141-donny-van-slee-at-private-event?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;Donny Van Slee;Private Event;False;;Las Vegas DownTown, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105968141-donny-van-slee-at-private-event?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/8198218-donny-van-slee?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 18:00:00;2024-10-19T22:00:00;America/Los_Angeles;datetime;en;14.6399633;120.9730148;1;
637;637;https://photos.bandsintown.com/thumb/9620426.jpeg;https://media.bandsintown.com/110x110/9620426.webp;https://www.bandsintown.com/e/1030389510-piano-man-at-v-theater-at-planet-hollywood-inside-the-miracle-mile-mall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Piano Man;V Theater at Planet Hollywood Inside the Miracle Mile Mall;False;;Las Vegas Convention Center, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1030389510-piano-man-at-v-theater-at-planet-hollywood-inside-the-miracle-mile-mall?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/969721-piano-man?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 18:30:00;;America/Los_Angeles;datetime;en;;;1;
638;638;https://photos.bandsintown.com/thumb/18251997.jpeg;https://media.bandsintown.com/110x110/18251997.webp;https://www.bandsintown.com/e/1033041680-tierney-sutton-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Tierney Sutton;Vic's;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033041680-tierney-sutton-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/46292-tierney-sutton?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-19 19:00:00;2024-10-19T21:30:00;America/Los_Angeles;datetime;en;40.7269244;-73.9932027;1;
639;639;https://photos.bandsintown.com/thumb/18251997.jpeg;https://media.bandsintown.com/110x110/18251997.webp;https://www.bandsintown.com/e/1033041459-tamir-hendelman-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/02.png;Tamir Hendelman;Vic's;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1033041459-tamir-hendelman-at-vic's?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/159496-tamir-hendelman?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 19:00:00;2024-10-19T21:30:00;America/Los_Angeles;datetime;en;40.7269244;-73.9932027;1;
640;640;https://photos.bandsintown.com/thumb/15853205.jpeg;https://media.bandsintown.com/110x110/15853205.webp;https://www.bandsintown.com/e/105898450-allred-at-horse-trailer-hideout?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/08.png;Allred;Horse Trailer Hideout;False;;Las Vegas, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/105898450-allred-at-horse-trailer-hideout?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/40423-allred?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;1;1;2024-10-19 19:00:00;2024-10-19T23:30:00;America/Los_Angeles;datetime;en;;;1;
641;641;https://photos.bandsintown.com/thumb/15370573.jpeg;https://media.bandsintown.com/110x110/15370573.webp;https://www.bandsintown.com/e/1032623889-suga-free-at-star-of-the-desert-arena?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/04.png;Suga Free;Star of the Desert Arena;False;;Primm, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032623889-suga-free-at-star-of-the-desert-arena?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/2625-suga-free?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;0;0;2024-10-19 19:00:00;;America/Los_Angeles;datetime;en;35.6144002;-115.3836675;1;
642;642;https://photos.bandsintown.com/thumb/8157160.jpeg;https://media.bandsintown.com/110x110/8157160.webp;https://www.bandsintown.com/e/1032623707-the-game-at-star-of-the-desert-arena?came_from=257&utm_medium=web&utm_source=home&utm_campaign=ticket_rsvp;https://assets.prod.bandsintown.com/images/homeIcon/festivalPlaceHolderImage/05.png;The Game;Star of the Desert Arena;False;;Primm, NV;https://assets.prod.bandsintown.com/images/pinIcon.svg;https://www.bandsintown.com/e/1032623707-the-game-at-star-of-the-desert-arena?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;https://www.bandsintown.com/a/33-the-game?came_from=257&utm_medium=web&utm_source=home&utm_campaign=event;Watch Live;False;Tickets & RSVP;5;5;2024-10-19 19:00:00;;America/Los_Angeles;datetime;en;35.6144002;-115.3836675;1;
